# {"t_start": 1587789559.7062473, "env_id": "DartHopperPT-v1"} 
r,l,t
-5.22665,6,9.95325
-1.211994,4,9.953446
-3.258256,5,9.953556
-2.93275,7,9.955444
-5.605244,7,9.955611
-7.029607,8,9.957817
-6.546506,6,9.965549
-2.923113,8,9.967434
-4.340215,7,9.967533
-2.413729,6,9.967625
-1.374163,8,9.971462
-3.676562,7,9.971529
-3.955842,4,9.973647
-7.089965,13,9.975718
-2.429472,12,9.977553
0.609607,6,9.979661
-1.50992,5,9.983795
-0.186552,6,9.983894
-3.470492,4,9.986038
-2.427417,2,9.988133
-3.720867,5,9.990248
-2.335518,4,9.992311
-6.172112,5,9.996174
9.469249,15,9.998093
5.847664,11,9.998176
-2.640843,15,9.998267
-4.347615,4,9.998498
-2.478251,6,10.004431
-3.36668,3,10.004436
-3.378702,4,10.006416
-4.607531,10,10.008375
-2.464219,6,10.010404
-3.782772,7,10.010405
-1.235988,4,10.012336
-2.88699,4,10.012418
-2.581904,3,10.012569
-6.048402,8,10.014497
-3.318693,3,10.014501
-2.85507,5,10.021973
-3.086577,6,10.022135
-2.749466,6,10.022281
-1.717308,5,10.022307
-2.988338,5,10.024231
-3.233461,3,10.027941
-2.349348,3,10.028214
40.083511,29,10.030317
-0.990514,4,10.030392
0.219342,10,10.034308
-2.459351,13,10.038121
-4.838551,5,10.038157
-1.701521,5,10.040065
-6.659813,5,10.040089
-5.279092,9,10.040323
1.13339,7,10.042412
-1.107083,4,10.048204
-2.048358,8,10.050122
-3.052504,6,10.050336
-2.829025,5,10.050384
-4.471803,7,10.052336
2.548559,14,10.052554
-3.261385,4,10.056447
-1.373793,4,10.058367
-2.439379,3,10.062328
-4.033037,7,10.064482
-2.642971,6,10.064683
-2.903419,4,10.06656
-4.130914,7,10.066565
1.665546,9,10.068629
3.318459,14,10.068636
-2.545182,2,10.068943
-2.833927,3,10.073061
-1.856992,6,10.074992
-5.846072,5,10.075215
0.146324,18,10.079277
-3.973524,6,10.079585
-6.841293,6,10.081525
-4.429538,7,10.083475
-3.753128,4,10.083588
-3.490759,7,10.083636
-1.027326,4,10.089535
0.956055,5,10.08958
-5.684994,5,10.089623
-1.966667,3,10.08967
-3.816007,10,10.093518
-2.222747,5,10.093746
3.104277,9,10.093839
-1.620686,4,10.097767
-2.74448,4,10.097901
-3.235247,5,10.099892
-3.063892,3,10.099985
-1.623021,4,10.101969
-5.093397,10,10.104168
-0.710082,4,10.106181
-3.326607,3,10.106361
-2.922972,7,10.108499
-3.304936,7,10.11438
-7.631304,8,10.114389
-4.486596,5,10.116598
-3.849226,7,10.118681
-0.168871,14,10.118875
-2.179351,2,10.120912
-3.032611,9,10.121234
2.882226,11,10.129132
-6.116851,8,10.131133
-3.062535,5,10.13132
-5.203261,6,10.133151
-1.854023,7,10.1337
-1.564323,10,10.135742
-2.315524,8,10.135807
-5.465417,13,10.13583
-0.372464,4,10.139721
-2.198861,6,10.141996
-5.725301,6,10.143975
-2.115335,5,10.146026
-3.910439,7,10.148104
-3.435764,7,10.150017
-1.502596,5,10.150102
-2.204974,4,10.152221
-2.275358,7,10.156433
-3.377927,4,10.158522
-5.365686,5,10.158781
-1.507057,4,10.160694
-2.670312,8,10.162718
3.838379,14,10.162778
-0.68311,4,10.164902
-5.221077,8,10.166821
-4.852275,5,10.168883
4.31172,17,10.170848
-6.653185,6,10.172932
-3.3115,3,10.172938
-0.598316,9,10.176765
-4.594537,3,10.176968
-2.788547,4,10.176975
-4.702634,7,10.179085
-5.297751,9,10.181122
-2.016932,4,10.184952
-2.419517,5,10.187181
-0.030521,8,10.189155
-0.324014,5,10.189302
-0.574732,14,10.191503
-2.932562,3,10.197368
-3.545693,11,10.199424
-3.966999,8,10.20149
-5.386568,6,10.201542
-9.450819,11,10.203751
-1.875331,9,10.205719
-1.527822,5,10.207778
1.999416,5,10.211726
17.53811,20,10.213651
-6.18012,7,10.213776
-2.33513,3,10.213817
-1.621716,6,10.216154
-0.921634,6,10.218334
-2.909377,4,10.220418
4.795193,17,10.224357
0.693779,6,10.226625
-4.426527,5,10.228625
-2.30764,4,10.228795
-3.403735,14,10.230684
-2.736048,8,10.23077
-3.664096,4,10.232923
-7.138141,10,10.234977
-2.439597,3,10.235078
-5.416448,10,10.236953
-4.719543,3,10.237226
-1.622638,5,10.239204
-2.289506,3,10.241143
-6.374173,7,10.241323
-6.838798,7,10.245113
-7.607862,6,10.245257
-0.983596,5,10.247153
-2.634125,6,10.247562
-2.262184,4,10.249366
-3.051816,4,10.249589
-6.556534,5,10.249657
-2.812032,3,10.253651
-1.010741,4,10.253768
-1.455275,3,10.255602
-7.470355,9,10.255677
-1.301569,6,10.257589
-4.03573,4,10.257642
-4.534792,5,10.257723
-4.309944,5,10.259686
-4.034372,5,10.26372
-7.908222,6,10.267361
-2.390361,5,10.267516
-4.176152,6,10.267568
-2.890431,7,10.271522
1.445002,10,10.273412
-3.588935,3,10.273646
-2.772508,8,10.273652
-3.848691,9,10.27746
-0.895388,4,10.279569
-3.663688,3,10.279575
-3.313792,6,10.279803
2.040991,8,10.27983
-4.6048,5,10.283502
-4.832464,9,10.285614
-3.270956,7,10.28776
-2.729589,3,10.289633
-0.898162,5,10.289744
-2.722624,5,10.289824
-8.049604,6,10.291976
-1.542279,8,10.294108
-3.765998,3,10.295986
-3.186174,8,10.29608
-3.134006,5,10.298112
-1.621798,4,10.300028
-3.65182,7,10.300101
-4.325217,6,10.302015
-3.075896,4,10.304108
-3.549163,5,10.304314
-1.219463,4,10.306387
-3.095514,4,10.308545
-2.481067,4,10.310703
-0.659197,11,10.312807
-1.44432,8,10.312882
-0.990761,4,10.316654
-6.058712,5,10.31699
-2.75191,7,10.319144
-4.41993,11,10.32334
-4.719991,10,10.325331
-6.191442,6,10.32548
-4.663849,5,10.327364
-7.054657,8,10.327523
-4.504434,6,10.329459
-2.542677,3,10.329766
-1.006914,6,10.3318
-3.084727,3,10.331913
-2.853758,10,10.333743
-4.113513,4,10.333799
-2.521907,5,10.339573
-2.98264,6,10.339676
-1.926387,3,10.339721
-3.358682,3,10.339856
-3.688385,4,10.339958
-1.861098,5,10.341916
0.246109,7,10.342074
-2.395701,4,10.348188
-1.868536,5,10.350171
-0.697168,6,10.352148
-0.867787,12,10.354064
-2.464347,6,10.354146
-2.414277,7,10.354229
-1.11441,7,10.354295
-2.473447,4,10.356178
-2.695597,2,10.358131
-2.760798,3,10.361103
-4.195998,3,10.364921
-5.277858,10,10.365033
-2.845211,5,10.36516
-3.624886,7,10.367126
-1.064809,6,10.369282
0.445823,6,10.369342
-2.782391,3,10.37147
-3.839643,6,10.375544
-2.851534,3,10.377483
-5.017018,6,10.37767
0.070387,5,10.37965
-2.509622,6,10.379907
-5.863569,8,10.381886
0.552,11,10.383938
-4.240636,8,10.385924
-4.619456,4,10.387916
-2.605346,4,10.388049
-1.369519,3,10.389969
-5.970464,7,10.390171
-2.732314,5,10.392167
-6.613357,9,10.396095
-0.148075,10,10.398216
-3.645722,6,10.400235
-3.438682,6,10.404167
-1.832189,8,10.404219
-3.181644,5,10.406217
-2.676128,3,10.406242
-2.720877,4,10.406377
-4.542033,9,10.408227
-3.826471,4,10.414169
7.53121,15,10.416017
-8.513328,15,10.419718
-9.673696,7,10.419759
-0.619396,4,10.423423
-5.731457,6,10.425601
4.262148,12,10.427399
-2.755122,11,10.427656
-5.791033,8,10.435528
-5.808554,16,10.439372
-3.096095,6,10.439449
-4.933864,10,10.439625
-2.391377,3,10.441609
-5.329674,10,10.443542
14.655689,20,10.443726
-4.143896,9,10.443866
-1.345632,9,10.445688
-2.483641,3,10.445892
-3.034426,2,10.44793
-4.371489,4,10.448042
-3.491811,3,10.448071
-0.729252,5,10.45026
-2.69667,3,10.452412
-1.952141,4,10.456512
-6.029668,5,10.458495
-3.181916,5,10.458499
-4.123239,7,10.458601
-0.497806,5,10.46061
-1.149101,4,10.460636
-3.447911,8,10.460995
-3.244181,3,10.462842
-2.462665,2,10.462883
-5.934328,9,10.464709
-2.490715,2,10.46682
-4.787955,4,10.466872
-2.303644,3,10.466907
-2.510723,4,10.469013
-0.706381,4,10.472988
-0.759473,7,10.477247
-2.970535,4,10.477279
-2.361998,9,10.479413
-7.396164,10,10.479439
-3.985544,6,10.479446
-2.242968,2,10.483445
-2.955803,4,10.4854
-1.953329,9,10.485681
-4.399404,4,10.48772
2.878398,11,10.489549
-0.374712,9,10.491425
-1.88753,4,10.493588
3.546691,8,10.493688
-7.419593,8,10.495639
-4.879509,5,10.495662
-0.778944,7,10.497815
-5.418088,7,10.501521
-0.592681,4,10.501567
-3.360665,4,10.503571
-2.790309,5,10.505569
-5.896138,6,10.505674
-5.457432,5,10.507596
-2.710399,3,10.507839
-3.201581,2,10.510076
-12.593073,10,10.511926
-6.688119,5,10.512027
-1.931761,12,10.514066
0.152729,5,10.514093
-2.85017,4,10.519845
-2.805001,3,10.519894
-4.00706,6,10.520001
-4.296497,6,10.522197
-5.551501,10,10.526055
-3.714759,10,10.528062
-3.526659,5,10.53025
-5.266651,8,10.53032
-0.759776,5,10.532433
-3.493268,7,10.534249
-4.200363,8,10.536289
7.097946,12,10.53632
-1.864658,4,10.538606
-2.482322,7,10.540596
-0.477574,7,10.542788
0.034872,4,10.544866
-3.930356,9,10.550637
2.403287,6,10.550883
-5.800037,5,10.552876
-4.292186,11,10.556706
-2.687906,3,10.556773
-0.703694,11,10.56287
-3.060151,6,10.562977
-5.988997,4,10.564872
1.477298,19,10.56872
2.89674,16,10.568759
3.250949,12,10.568946
-3.300355,4,10.571163
-0.437523,9,10.571182
-5.999847,4,10.573171
0.436446,7,10.576942
-3.706075,4,10.578979
-1.002077,5,10.579287
-1.519979,5,10.579384
-1.250071,4,10.58138
-6.407577,12,10.581439
-7.046839,6,10.581583
-3.087617,3,10.583689
-3.528777,4,10.587894
-1.804449,6,10.591796
-1.739036,5,10.591837
-1.407192,6,10.591966
-5.218877,10,10.592118
-6.047763,7,10.595969
-3.181978,4,10.596089
-0.347594,8,10.598323
-2.939629,2,10.600458
-0.305097,5,10.602446
-6.194323,5,10.602612
1.731002,6,10.604595
-0.413437,6,10.604661
-3.151498,5,10.606614
-3.346446,13,10.610776
0.205785,7,10.61272
-1.823208,6,10.612989
-4.176469,6,10.615025
-1.508824,6,10.615315
-1.843845,6,10.625135
-2.456353,9,10.6252
-1.331339,6,10.625461
-2.167053,6,10.627733
4.531521,12,10.629724
-9.715741,10,10.631895
5.167635,14,10.633916
-3.443612,5,10.635976
-3.706147,6,10.637837
-3.867935,4,10.637992
-3.704795,5,10.638172
-6.036594,12,10.640104
-4.518746,6,10.643948
-4.312914,3,10.644229
-1.435429,4,10.646123
-5.641267,5,10.646505
-1.523379,7,10.64864
-3.176163,5,10.650702
-3.077114,3,10.652683
3.919919,13,10.653011
-1.842611,5,10.655052
-2.023716,3,10.659069
-3.903005,7,10.659077
-5.34215,5,10.659192
-2.614894,5,10.661085
-3.669188,12,10.663206
-1.077835,9,10.665304
-1.456965,5,10.669299
-1.491145,5,10.669418
-3.223561,9,10.673545
-5.879414,7,10.675472
-2.531501,11,10.675492
-3.603502,6,10.677788
-0.395296,8,10.680116
-3.854814,6,10.682016
-3.801461,11,10.682098
1.068924,7,10.684106
-3.405876,4,10.688058
1.256059,6,10.688239
-3.038818,8,10.690385
-1.721348,6,10.690535
-2.131548,4,10.692534
-1.545715,5,10.692538
-3.220301,5,10.692622
-3.490335,6,10.700633
-3.744596,4,10.700643
-5.804236,6,10.700642
-4.054914,5,10.7026
-3.361305,6,10.703028
1.103841,14,10.705414
-4.476841,3,10.707634
-1.229397,10,10.711639
-6.974185,5,10.713754
-2.023513,7,10.715755
-2.018929,5,10.715873
-0.35723,5,10.718043
-0.727245,9,10.72189
0.305246,10,10.721934
-2.55661,5,10.722078
-0.944261,4,10.724135
-3.842227,6,10.726146
0.611632,17,10.728272
-3.970078,5,10.728462
-2.831346,8,10.732565
-2.951626,5,10.736288
-2.726192,6,10.736594
1.733635,8,10.738634
-1.030031,6,10.740725
0.139416,10,10.742736
-1.567442,5,10.746703
-2.676486,7,10.747216
-4.358593,5,10.749251
-3.512079,4,10.749526
-1.532127,7,10.751541
-2.445906,5,10.753869
-4.225056,4,10.756104
-1.781306,3,10.758047
-2.841235,4,10.758147
-2.08828,14,10.758186
11.007271,18,10.760144
-4.916123,6,10.76037
-2.795662,2,10.762421
-6.833461,6,10.762455
-1.705872,4,10.762631
-2.814213,6,10.768576
-6.18218,6,10.770754
-0.876721,5,10.772838
-3.522954,6,10.774747
-4.100164,7,10.775046
-3.168036,4,10.777333
-4.287371,9,10.779379
-5.212645,8,10.779382
-4.178454,5,10.781375
-3.354438,4,10.783352
-5.182007,13,10.785582
-0.871611,5,10.787614
-0.707336,5,10.78987
1.18496,8,10.79181
-2.715677,4,10.791949
-0.610286,4,10.793978
1.154321,7,10.795995
-5.632791,9,10.797947
-1.966172,4,10.797956
-3.105362,6,10.800056
-2.578415,4,10.802131
-4.138256,5,10.802155
0.16676,6,10.804147
-3.330868,3,10.80425
11.003787,15,10.804505
-3.421448,4,10.806491
-2.990305,6,10.808463
-2.434475,2,10.808721
-2.978355,3,10.810637
-2.684515,5,10.810969
-1.077129,4,10.813053
-3.263328,3,10.815084
-2.629501,4,10.815101
-2.977793,4,10.823028
-0.339535,6,10.823089
-2.320836,4,10.823089
0.279283,6,10.823217
-0.087941,6,10.825216
-8.373572,13,10.829029
-4.205562,3,10.831166
-2.425738,5,10.833094
-4.441604,6,10.835282
-5.378381,6,10.835364
-4.118101,4,10.839722
0.275632,16,10.841613
-0.936486,6,10.84561
-2.593701,5,10.845806
-3.68775,3,10.845827
16.451084,22,10.847804
-1.285957,11,10.851605
0.016216,14,10.851652
-1.801179,5,10.851799
-3.471236,10,10.85573
-4.870355,5,10.857814
-2.382684,4,10.859854
-8.926452,8,10.861788
-2.773761,5,10.861866
-7.438489,9,10.863811
-7.037329,6,10.864
-4.966565,3,10.866146
-5.025199,5,10.868245
-2.22865,3,10.870189
-2.39562,4,10.872356
-4.305698,8,10.87251
-4.506506,6,10.874682
-3.743653,4,10.874685
-0.421835,4,10.876737
-7.537699,8,10.878631
-3.405499,3,10.878686
-2.566591,5,10.880705
-7.930579,17,10.880716
-0.579377,3,10.884793
-1.319893,4,10.884895
-6.148401,6,10.886891
-0.81718,3,10.886946
-1.28236,7,10.887089
-2.827846,7,10.889082
-1.863329,3,10.892947
-1.803643,4,10.89493
-6.315604,5,10.895077
-2.48058,8,10.897004
2.806024,9,10.89707
-4.060266,5,10.899181
-2.964179,3,10.901266
-1.325852,9,10.90324
0.770229,8,10.903385
-4.321023,4,10.90715
-3.225835,3,10.907156
-0.664618,6,10.90726
-7.357054,8,10.909239
-3.077473,6,10.909294
-1.471678,5,10.913158
-3.303792,3,10.913215
-3.102351,5,10.913311
-4.140457,4,10.915567
-2.708895,5,10.917659
-3.748672,5,10.919486
-2.846708,4,10.925483
0.696641,6,10.925638
-4.664361,6,10.927559
-3.126233,9,10.931328
0.517934,17,10.931456
5.238357,12,10.933525
-3.693055,8,10.935612
-3.436431,6,10.937582
-2.413667,4,10.939526
-3.458891,14,10.941364
-5.829084,5,10.941616
-3.108866,4,10.943527
-2.58515,10,10.945442
-2.06383,5,10.947478
-5.100422,10,10.94749
-1.173433,7,10.947514
-5.054322,4,10.949387
-2.055455,4,10.951309
-3.103149,2,10.955359
-5.02914,4,10.955367
-0.735211,4,10.955387
-3.512413,4,10.957268
-0.970786,8,10.957597
0.247042,6,10.959678
-4.277472,3,10.961644
-6.819682,8,10.961963
-6.797035,12,10.963805
-4.37143,4,10.963843
-2.811768,3,10.965806
-0.412,5,10.965915
-3.031863,7,10.97176
-2.219624,4,10.971776
-3.653446,4,10.973676
-3.731996,5,10.975682
-5.616822,7,10.975748
-0.959214,8,10.977799
-1.933062,7,10.977861
-3.235125,3,10.978077
-2.446246,3,10.98018
-4.580128,6,10.984167
-1.628198,4,10.986353
1.583093,15,10.988228
-3.167565,3,10.990109
-3.321214,7,10.990257
-2.701762,6,10.990273
-8.190436,7,10.992253
-6.563192,9,10.994134
-1.288365,7,10.994157
-1.913042,4,10.996149
-1.830101,3,10.99634
-2.628801,4,11.00207
-0.81633,5,11.002087
-2.438849,6,11.002124
-6.654924,6,11.002139
-1.500519,4,11.00223
-0.372639,6,11.008236
-3.787778,4,11.010293
-2.537295,6,11.014197
-1.561074,6,11.014457
-4.03582,7,11.016403
1.952638,8,11.018681
-4.902908,4,11.018673
-3.472895,4,11.022539
-5.881452,6,11.026722
2.366434,9,11.026761
10.753975,16,11.028817
-2.447517,5,11.028819
-4.005871,6,11.030928
-2.713922,2,11.032989
1.156261,23,11.033262
-1.919749,4,11.03567
-0.928686,5,11.03983
4.973079,11,11.039839
-3.648249,3,11.04178
-1.254512,5,11.041909
-0.657104,5,11.043984
-1.57079,10,11.044036
-2.707881,9,11.046076
-2.650022,8,11.050075
-3.695563,6,11.052017
-4.143598,3,11.05221
-3.162724,4,11.052225
-6.550473,5,11.054084
-1.874023,7,11.054358
-1.716716,7,11.05633
-1.757618,8,11.058562
-1.923452,3,11.06058
-2.752148,4,11.060812
-0.953229,4,11.060848
-3.756627,6,11.062891
-1.656404,5,11.064978
-2.01452,3,11.067135
-3.203243,4,11.069068
-2.835852,3,11.069305
-3.920033,5,11.069361
2.581518,9,11.071502
-2.90579,3,11.075508
-2.496209,4,11.077746
0.159286,8,11.077754
-3.397337,4,11.079731
-5.401478,11,11.079901
-4.700181,3,11.082121
-6.727445,7,11.084026
-2.563478,8,11.084049
-0.217192,11,11.088036
-1.070346,4,11.088178
-2.967085,3,11.090033
-2.200427,3,11.090333
-3.753564,7,11.092372
-5.229162,7,11.094469
-2.490676,8,11.094511
-2.695369,4,11.09865
-4.852531,6,11.100753
-2.14136,6,11.100764
-1.591615,10,11.102754
-3.836774,3,11.104879
1.643466,6,11.104952
-3.924826,5,11.104998
-3.327692,8,11.107088
0.257993,6,11.107148
-3.119472,3,11.111363
-1.968515,6,11.11332
-3.713705,6,11.113448
-2.291417,5,11.115514
-0.665305,7,11.117634
-5.717162,5,11.117752
-1.352628,4,11.121714
-3.469409,4,11.123863
-3.805278,7,11.126153
-2.113847,10,11.128141
-0.309007,5,11.128142
-3.716412,12,11.130459
-7.307655,7,11.132393
5.291917,10,11.134366
-2.238107,3,11.13447
-3.572768,7,11.13849
-4.519161,6,11.138658
-1.533878,8,11.138733
-2.739105,5,11.142557
-1.681026,7,11.142686
-3.01887,4,11.146802
-5.194665,6,11.151243
1.00441,11,11.153413
-3.783644,6,11.155399
-0.197225,4,11.15575
-8.006866,7,11.157732
-3.189553,11,11.157837
0.945695,11,11.158064
-1.424688,4,11.160195
-4.17957,4,11.162259
-2.853511,2,11.162423
-0.63068,12,11.16444
-1.191597,4,11.16663
-0.902439,5,11.166705
-2.509726,3,11.168998
-1.025916,7,11.171148
-0.855315,4,11.173122
1.804009,6,11.175073
-2.357196,7,11.1753
-2.091911,4,11.177286
-2.670294,5,11.17754
-4.268437,10,11.179529
-3.533254,3,11.179679
-5.137419,8,11.183855
-3.054198,3,11.185817
-1.254362,4,11.185844
-2.09484,3,11.186133
-6.931402,8,11.188167
-5.36357,7,11.19007
-3.622444,6,11.190323
0.644238,7,11.190449
-4.15375,4,11.19238
-3.872152,4,11.198671
-2.205739,7,11.200659
-0.82554,5,11.20084
-1.835311,8,11.202849
-4.78068,6,11.202851
-2.616348,8,11.209114
-2.348862,4,11.20918
-3.395373,6,11.213189
-1.848007,13,11.213206
-3.043646,7,11.213261
-1.897849,3,11.215357
-3.233362,3,11.215408
-1.952279,7,11.217467
-3.617823,7,11.217497
-12.31092,14,11.217659
-2.041963,3,11.21996
-2.754152,4,11.22368
-0.963985,6,11.229497
-0.721252,5,11.22964
-1.68936,5,11.229782
-0.422635,5,11.231865
-6.066459,8,11.231968
2.63392,7,11.233841
2.224311,11,11.239716
-5.11679,6,11.241707
-2.208334,4,11.241714
-3.494035,6,11.241826
-6.550203,9,11.241855
-0.213417,9,11.24764
-2.452602,3,11.247714
-3.594994,5,11.249758
-1.566088,4,11.249894
0.945067,10,11.25204
-2.135902,11,11.254204
-3.216267,3,11.256186
-0.652141,4,11.256357
-2.436072,6,11.260464
-6.587641,5,11.262584
0.024953,6,11.262719
0.801367,11,11.264674
-0.309345,6,11.266742
-3.111847,2,11.268921
-3.571601,7,11.271093
-4.815997,4,11.271276
-2.119872,6,11.275336
0.873851,16,11.275453
-0.072027,8,11.277625
-2.704715,5,11.277761
-0.769923,10,11.277837
-1.387008,3,11.281837
-4.095385,5,11.285832
-6.104341,5,11.28783
-3.191858,5,11.287924
-7.195011,10,11.289816
-2.964457,6,11.289848
-2.869014,9,11.29011
-3.250847,4,11.290131
-1.481236,3,11.294137
-0.996826,4,11.294177
-3.265541,3,11.296321
3.620167,12,11.296337
-1.463368,4,11.298336
-1.143408,3,11.300312
-3.153811,6,11.302234
-2.867444,7,11.302519
-6.076418,8,11.306459
-2.523059,3,11.30857
-4.700472,6,11.308609
-2.598499,2,11.310518
-6.412327,6,11.310626
-2.15481,7,11.310807
-0.112371,9,11.31296
-3.905189,6,11.313047
-5.297982,7,11.317001
-3.556111,4,11.317009
-2.793469,2,11.317024
0.16217,4,11.319229
-4.068251,6,11.323211
-6.141133,6,11.323426
-7.377645,8,11.325586
-2.087356,2,11.32752
-3.19531,5,11.327655
-1.953205,5,11.327701
-1.70182,7,11.327808
-1.978002,5,11.329865
-2.290021,3,11.331964
-3.23287,3,11.334046
-3.976476,5,11.334102
-3.394927,3,11.334198
-1.028658,6,11.340014
-0.472836,7,11.342138
0.409342,13,11.344173
-2.695759,5,11.344374
5.908496,11,11.352574
-3.038141,5,11.35469
0.329656,11,11.354731
-5.060743,5,11.354783
-6.642297,7,11.356872
-9.613317,11,11.356882
10.902139,11,11.356922
-3.939325,11,11.362848
-1.571477,4,11.363129
-5.530079,6,11.365124
-0.663913,5,11.367133
-5.290452,5,11.3673
-5.774153,7,11.369102
0.590341,6,11.369463
-1.103237,9,11.373737
-3.389693,6,11.375702
-2.238625,4,11.375878
-2.630979,4,11.377916
-5.245947,8,11.381944
-6.535399,9,11.382046
-3.064435,2,11.386066
-7.380162,6,11.388025
-3.327418,10,11.388267
-1.806336,6,11.390165
0.614549,11,11.392236
-2.423196,5,11.392416
0.594999,8,11.392418
-10.926281,10,11.394314
-3.174804,6,11.398124
-4.724415,5,11.398333
-0.410217,4,11.398342
-2.740228,4,11.400362
-2.265307,6,11.400414
-1.504526,4,11.402423
-1.015626,2,11.40454
-2.991794,4,11.40833
-0.65261,8,11.40844
0.314166,8,11.408447
-3.469327,6,11.41067
-2.514522,2,11.412934
-3.59092,8,11.415053
-6.483403,8,11.419011
-0.23994,5,11.421275
-6.82397,8,11.421306
-1.585289,7,11.423237
-1.316314,7,11.423543
-1.346216,6,11.427516
2.661151,15,11.429497
-2.988882,8,11.429544
-0.876563,5,11.42971
-4.950005,4,11.429735
-3.906511,4,11.431754
-3.34859,4,11.435954
-0.58106,4,11.438272
-4.027686,5,11.440138
-2.702904,5,11.440351
-10.64153,9,11.440384
-0.517047,5,11.442638
2.793562,10,11.444588
-2.772537,3,11.444792
-2.4152,4,11.448686
-3.229669,6,11.448705
-3.12288,3,11.451144
-6.21102,6,11.453119
-0.314841,5,11.45319
1.616342,11,11.45321
-1.729229,6,11.456994
-1.705334,4,11.457027
-1.632842,5,11.45925
-4.420531,3,11.459321
-2.470351,4,11.461415
-0.979655,5,11.463483
-8.08374,5,11.467313
0.267534,8,11.467319
-3.734636,5,11.471478
-2.98584,6,11.471562
-1.333434,9,11.475251
-5.170179,6,11.475497
-3.444537,4,11.475567
0.92804,18,11.47756
-2.04823,4,11.47977
-3.241928,6,11.483809
-4.034653,5,11.48594
-8.485346,13,11.486002
0.990847,6,11.48812
-1.412349,7,11.490034
-2.499795,2,11.490473
-5.675009,7,11.492626
-1.239309,8,11.496797
-0.683166,7,11.498886
-2.129134,5,11.498924
0.328596,6,11.50282
-0.725123,7,11.507335
