# {"t_start": 1587022198.6629272, "env_id": "DartHopperPT-v1"} 
r,l,t
-3.053019,3,9.221821
-1.169806,6,9.227242
9.01492,23,9.249367
-0.602408,6,9.255085
-1.256024,4,9.2589
-3.270926,15,9.272172
-0.512792,7,9.278541
4.26141,11,9.288655
4.88899,7,9.295422
-1.028059,8,9.303266
1.569122,15,9.317801
10.767838,17,9.333962
4.940433,12,9.345139
2.561882,12,9.356196
7.631659,16,9.370766
9.18408,13,9.382594
98.534484,67,9.441611
0.767219,4,9.445665
2.73419,5,9.450705
12.416305,10,9.459953
22.485364,25,9.480494
1.690506,5,9.485375
-3.352059,9,9.493542
1.028154,6,9.499045
3.419837,12,9.509268
-3.559176,3,9.51217
22.451095,21,9.530303
0.292886,6,9.535738
3.470543,7,9.542587
-0.17912,9,9.550818
6.095583,10,9.560008
20.744481,24,9.580221
15.22398,21,9.598839
9.52932,13,9.610149
-3.108668,3,9.612987
-0.988958,15,9.626285
0.130537,7,9.632937
-2.546008,3,9.635937
2.779655,8,9.642957
-1.119828,6,9.649195
-3.556895,4,9.653122
47.156266,31,9.679305
-0.679315,6,9.684985
0.239402,4,9.688757
1.704636,14,9.702527
-4.116447,3,9.706416
-1.969106,6,9.712337
7.343197,17,9.727236
3.346122,10,9.736251
2.136424,8,9.743721
-1.802094,5,9.748265
3.171183,16,9.762169
0.327054,5,9.767043
-1.254212,8,9.773853
-1.361866,5,9.779203
2.235915,8,9.787646
-2.933573,4,9.791612
-1.518983,5,9.796473
-1.80625,3,9.7995
-2.713884,3,9.802667
53.79213,32,9.829813
2.822738,9,9.838158
-0.163858,4,9.842366
3.41639,10,9.851037
8.358875,19,9.866887
7.205462,20,9.885948
2.155506,7,9.892556
-0.911252,4,9.896541
-2.172396,4,9.90038
0.04987,9,9.908539
-3.303622,6,9.913908
5.477064,10,9.923396
18.768576,21,9.940817
-2.241941,4,9.944735
1.445875,10,9.953999
-2.006639,6,9.959354
-1.351557,4,9.962985
2.954706,10,9.972363
1.219974,9,9.980363
19.006556,24,9.999926
-2.888948,3,10.0026
2.455899,7,10.302756
-1.667968,4,10.307149
26.50796,35,10.338648
24.47609,26,10.363559
7.616637,14,10.379953
-2.036519,3,10.383449
-2.874796,4,10.387618
8.627019,16,10.402048
3.470366,8,10.408807
4.26613,7,10.415192
-2.858265,3,10.417945
-2.363283,6,10.423541
-3.295579,5,10.427502
12.485417,19,10.444524
-3.096466,3,10.447269
-0.90774,5,10.451584
0.383902,9,10.459746
26.361801,39,10.490851
-1.064981,4,10.494421
0.158413,10,10.503425
1.355096,6,10.509114
-2.832672,6,10.514402
8.461931,12,10.52515
16.790131,17,10.539991
4.421806,14,10.551234
-2.692064,3,10.553931
0.625256,6,10.559513
26.875086,29,10.583079
33.863683,29,10.60792
0.726864,8,10.620186
49.623632,33,10.647654
2.012687,7,10.654391
11.418546,13,10.66959
6.697881,8,10.682257
-4.055607,4,10.688541
4.232732,27,10.72703
12.300893,14,10.746975
-0.138778,8,10.758729
3.8863,16,10.772932
41.347105,25,10.793769
0.2722,7,10.799772
17.493669,21,10.81742
20.080927,18,10.832919
23.810609,29,10.858484
-4.487064,8,10.865921
5.238695,12,10.876767
7.398934,9,10.885152
5.202417,10,10.893771
-2.744645,3,10.896554
-0.9622,5,10.901252
0.522649,11,10.910735
-3.280793,4,10.914429
-1.370181,6,10.919959
-1.976099,3,10.922892
16.446307,18,10.937907
7.045833,9,10.946375
3.80786,8,10.953314
-4.632003,3,10.956043
-1.789792,8,10.963243
34.739411,36,10.992504
5.724334,9,11.000178
4.805892,7,11.006242
-1.852557,7,11.01217
0.641126,6,11.017875
1.689427,7,11.023982
-2.57375,4,11.027264
67.224194,43,11.061821
-1.433453,6,11.067449
7.503314,8,11.074806
32.504545,28,11.097426
-1.506924,7,11.103671
-2.326446,5,11.107872
-2.249776,5,11.11304
-2.394467,5,11.118495
69.397171,47,11.158705
3.072551,10,11.1676
14.638459,18,11.182508
50.171596,42,11.220115
-1.417547,6,11.22577
14.974097,21,11.244048
17.956798,23,11.263883
12.883519,10,11.273343
1.670751,8,11.282559
-2.28068,11,11.292896
-1.160419,3,11.295673
17.322844,14,11.307445
1.026131,12,11.317357
5.028973,9,11.325399
3.263316,7,11.332509
1.781663,7,11.338723
14.352469,13,11.350202
-1.064863,4,11.354106
-1.864503,4,11.358039
5.986723,16,11.371767
-4.60916,6,11.37713
44.066605,30,11.401581
13.929251,15,11.414759
0.615661,4,11.418653
-0.539754,3,11.421752
0.295571,5,11.426811
-0.230835,4,11.430694
1.849773,8,11.437782
-1.975841,4,11.441395
8.886094,12,11.452029
0.536578,8,11.458644
0.020849,5,11.463399
16.917022,32,11.489259
6.524776,18,11.505167
-2.649255,3,11.508126
2.570881,8,11.515709
8.411004,15,11.529009
3.710618,9,11.536907
38.904953,34,11.564711
22.95134,34,11.594568
30.36024,20,11.612131
-0.341844,6,11.617849
7.402067,12,11.628707
21.938186,34,11.658704
2.683696,7,11.665444
-2.821696,11,11.675033
-1.16962,5,11.679672
4.503524,10,11.68886
-0.759539,5,11.693617
-3.819844,5,11.698028
-0.816856,11,11.708176
55.748671,34,11.737761
0.663402,9,11.745921
44.334642,29,11.769869
0.973079,11,11.779653
39.705371,27,11.802323
0.066729,5,11.807467
15.680265,16,11.821115
-2.551573,6,11.826791
-3.123121,6,11.832548
-2.470141,3,11.835377
-2.99559,4,11.838839
3.304765,14,11.851461
97.513484,66,11.908904
0.596078,7,11.91557
15.052528,14,11.927962
19.652911,20,11.944428
27.505871,26,11.965861
-1.007159,8,11.972766
-1.003927,4,11.97645
1.007782,10,11.984721
6.545483,12,11.994741
-3.470518,6,12.000057
10.905622,12,12.010055
2.050306,11,12.0201
-2.355939,3,12.023151
-1.95466,7,12.03006
8.077033,13,12.041502
6.072889,9,12.051389
32.570672,22,12.069885
10.190739,10,12.079638
-3.003606,9,12.087091
-1.723742,3,12.090098
4.745814,10,12.099704
74.214677,41,12.413489
2.15034,7,12.420429
9.456249,19,12.440768
0.189324,7,12.447736
-0.854853,4,12.451576
28.768075,28,12.47486
15.545137,21,12.494804
63.835434,51,12.538843
3.172978,10,12.548102
-1.0625,8,12.55549
1.031114,7,12.562572
-0.949348,8,12.570105
58.087821,31,12.595532
17.988093,14,12.607801
41.485192,30,12.631915
19.433356,17,12.648686
61.96045,47,12.686725
4.987417,12,12.697092
25.702205,16,12.710853
-3.383616,4,12.714447
-0.656704,10,12.723225
14.336589,35,12.753454
77.766213,49,12.794105
7.58448,17,12.808411
7.084582,11,12.818139
2.900459,8,12.825171
-2.717586,3,12.828178
1.643722,6,12.833421
5.579698,10,12.842529
0.600701,4,12.846164
2.891871,7,12.852732
2.2577,6,12.858015
16.567446,17,12.872434
51.833879,57,12.919302
-2.606966,4,12.923044
-0.477843,8,12.930527
-0.351845,8,12.938415
29.093775,20,12.955423
35.820634,42,12.988966
24.95583,22,13.008975
16.166637,21,13.02773
71.74511,45,13.06541
0.790625,7,13.072672
125.438441,63,13.125855
48.846923,22,13.144449
52.024155,47,13.18326
20.36902,32,13.208517
51.415767,50,13.248574
-2.268936,5,13.253674
35.617263,28,13.276152
19.837147,23,13.294767
12.366878,10,13.30347
-2.460937,8,13.310671
39.800682,22,13.328674
30.084077,17,13.343234
-0.131632,5,13.347736
35.649979,25,13.368768
25.446524,31,13.398116
23.35644,29,13.423724
60.992295,38,13.456265
-0.32376,4,13.460274
-1.019427,5,13.465836
6.666366,11,13.477194
2.303175,9,13.485577
-2.976193,3,13.488518
-3.063753,4,13.492092
2.270018,6,13.497555
31.128096,30,13.52304
7.572673,13,13.53497
-2.900635,5,13.539766
0.10294,9,13.547687
-1.707781,3,13.550691
17.831312,17,13.566517
43.926777,29,13.59215
4.051768,9,13.599989
0.933779,6,13.60521
44.004437,34,13.634861
53.826062,45,13.672794
30.445954,44,13.711417
45.733938,26,13.732202
62.395812,49,13.772672
20.438533,16,13.787224
-0.48256,4,13.790913
5.326089,18,13.806021
33.057437,31,13.831361
18.536294,23,13.853059
5.970713,8,13.862447
26.773096,20,13.879174
51.412665,42,13.912039
2.919763,8,13.919164
7.132043,11,13.930657
54.102212,49,13.97313
27.979438,16,13.987781
43.457439,40,14.021767
-0.74733,4,14.026137
41.598262,31,14.052299
55.447601,34,14.080123
47.957048,45,14.395287
13.264604,12,14.408012
38.658919,23,14.427984
82.432136,55,14.47656
57.493637,30,14.502587
31.975798,25,14.522738
27.030453,20,14.539839
-2.559232,13,14.550895
0.468984,7,14.557144
20.081754,39,14.588381
14.376209,16,14.602457
17.004574,12,14.612491
28.892738,30,14.637688
54.455917,28,14.663051
37.790546,27,14.685251
0.135487,7,14.691612
-0.429724,4,14.695134
58.307599,38,14.726004
30.002946,22,14.744919
38.656007,30,14.769944
33.351872,35,14.79921
23.439264,15,14.812299
0.82418,4,14.816024
0.967405,6,14.821314
9.363367,13,14.833002
47.055861,37,14.87077
44.271255,27,14.894035
40.797423,28,14.917462
24.889917,20,14.933929
37.660165,28,14.957539
8.369553,14,14.969801
56.943811,30,14.995468
2.071995,8,15.002697
63.071084,34,15.031104
24.274458,15,15.04425
-1.335484,7,15.0504
48.134617,22,15.068443
30.233792,41,15.102674
55.747479,30,15.127638
105.66788,56,15.173002
47.101803,30,15.197666
29.423621,17,15.21236
19.004067,21,15.229706
0.905375,7,15.236598
32.596916,22,15.255606
61.920743,33,15.28273
127.061959,95,15.362045
65.885515,45,15.39967
4.10431,13,15.411735
76.752685,46,15.450074
31.852047,19,15.466604
57.830856,30,15.491956
10.953687,11,15.501608
68.670145,35,15.530223
35.566242,19,15.546279
21.438842,14,15.558922
43.791828,25,15.579574
2.196543,5,15.584269
1.978744,5,15.589129
28.246509,31,15.614527
38.925308,29,15.63723
33.107329,36,15.667037
56.608327,33,15.694341
50.403593,30,15.721258
70.090017,42,15.759895
57.957359,32,15.792838
9.563369,9,15.80122
67.66454,34,15.831447
52.169487,33,15.864279
2.101304,12,15.874669
31.416682,24,15.894786
60.235694,31,15.92039
47.448354,59,15.970325
-0.4375,3,15.973352
51.143675,25,15.994493
-2.443196,3,15.997399
-3.417412,5,16.001791
9.835461,14,16.013798
52.696952,31,16.040438
39.647462,25,16.063152
37.259697,25,16.086195
47.755008,32,16.390142
48.884698,29,16.415906
57.124357,42,16.452105
38.020862,23,16.471582
69.084709,56,16.519302
55.267902,32,16.545933
70.679185,44,16.580937
45.820469,22,16.603543
36.452332,26,16.625074
30.846039,24,16.646634
34.03404,19,16.662368
41.824529,24,16.683422
52.995708,29,16.708758
56.74636,43,16.746526
52.989701,35,16.774922
67.798298,29,16.798733
1.409163,11,16.808786
60.533994,25,16.830903
50.162721,31,16.857341
32.093894,20,16.874213
11.298338,17,16.889226
67.656096,39,16.920295
62.620988,32,16.945874
41.289503,27,16.967915
78.511186,40,17.00133
26.758579,19,17.017228
42.957403,30,17.04253
9.185263,8,17.050284
52.60737,26,17.072359
31.623387,20,17.089144
2.974247,8,17.095944
35.228357,19,17.114412
4.014038,7,17.121154
-3.256076,3,17.124305
21.636942,28,17.149735
42.646786,31,17.177758
56.927539,37,17.209872
35.092745,22,17.229106
61.666531,34,17.258776
12.206163,17,17.277958
55.01369,37,17.307972
78.357141,46,17.345438
48.484394,26,17.367655
23.763497,26,17.388778
69.023021,51,17.431473
-1.053923,5,17.436036
25.817581,24,17.456272
5.077009,13,17.467235
52.34885,34,17.494414
1.139629,8,17.501097
52.68629,30,17.524906
33.137132,23,17.544921
61.477063,41,17.580205
57.071681,28,17.603873
50.432913,32,17.630429
61.371708,39,17.664327
-3.361422,4,17.668562
68.156084,46,17.70589
57.443874,39,17.737452
32.980951,23,17.758044
54.901638,27,17.781296
-1.409374,3,17.784442
36.483602,19,17.800539
86.072607,57,17.847244
28.667391,29,17.871378
35.407329,20,17.890401
23.4569,19,17.915129
103.859086,72,17.992277
75.13322,56,18.041596
39.43779,48,18.080316
38.922365,22,18.099444
40.38013,22,18.412893
64.238731,35,18.442086
6.750142,8,18.451535
93.273281,49,18.498039
57.534118,35,18.529425
37.653797,30,18.556446
37.504549,19,18.574247
33.707991,20,18.59266
70.291009,40,18.626813
44.533812,32,18.653957
44.390419,29,18.680165
72.191537,43,18.715923
39.97656,25,18.73676
25.600587,17,18.751736
35.039115,35,18.779889
53.871494,30,18.804429
5.748203,15,18.818037
7.732478,12,18.828966
65.059078,39,18.860883
58.461158,28,18.885051
4.863917,14,18.897048
8.119173,14,18.90841
6.830562,8,18.916119
14.752219,12,18.926011
59.761008,36,18.955882
29.982534,17,18.971327
11.384859,12,18.982008
35.122836,20,18.998657
5.940222,10,19.007264
45.856297,25,19.027846
62.7504,38,19.060154
13.888189,16,19.074614
40.156473,32,19.101286
71.864634,36,19.130888
46.654693,23,19.150636
71.336631,48,19.189514
58.435109,29,19.213611
70.30907,32,19.240245
30.905292,27,19.262359
-0.878397,6,19.267969
1.967166,5,19.272806
63.294587,34,19.300656
40.962317,26,19.322253
41.860111,32,19.347852
11.041806,9,19.355783
57.405027,32,19.382601
38.502428,25,19.403084
34.253223,17,19.417863
92.073711,47,19.456206
30.987141,19,19.472549
49.561843,27,19.495244
4.152359,10,19.504538
-2.370379,2,19.506715
42.941232,24,19.527082
45.910076,36,19.555664
3.352935,7,19.56227
63.289698,34,19.59041
77.267728,53,19.633091
90.722258,53,19.676728
38.122147,26,19.705231
34.780992,19,19.721121
36.943599,23,19.740481
57.780905,29,19.764537
57.040766,37,19.794537
63.116771,27,19.816743
67.000842,41,19.849787
37.953803,25,19.870133
43.80044,37,19.901361
73.507803,51,19.941856
63.220437,41,19.976549
-2.27813,4,19.980239
26.961165,18,19.995524
57.430907,30,20.020794
56.78852,27,20.044166
58.630422,39,20.078067
41.995511,22,20.096391
92.58104,63,20.421618
57.899734,28,20.450094
70.614445,40,20.482603
58.234517,30,20.507196
45.813666,22,20.525948
41.036415,22,20.547315
38.812738,27,20.569512
51.330284,32,20.595695
58.31932,36,20.62499
53.332117,28,20.648335
84.691571,44,20.685035
1.088076,9,20.692969
59.271635,31,20.717752
55.376179,29,20.741711
36.134076,21,20.759624
59.107353,33,20.786015
16.679001,13,20.797488
64.362034,37,20.828673
36.705781,19,20.84496
55.010136,25,20.866244
52.011963,29,20.89203
62.439464,30,20.919985
47.58743,21,20.938715
20.017469,14,20.952075
51.452226,45,20.988241
48.408959,28,21.012805
78.962543,52,21.053775
87.430715,47,21.092166
95.106617,47,21.131136
46.016609,26,21.152848
69.446683,38,21.184144
77.307537,44,21.219985
50.71565,30,21.244068
68.567202,38,21.274167
101.422809,51,21.342089
17.504338,22,21.37058
80.620945,35,21.410335
55.120674,32,21.438347
26.966058,15,21.452366
50.837531,23,21.472923
92.542182,42,21.509618
50.301502,24,21.531397
44.88835,26,21.55391
69.770987,39,21.587549
29.577332,23,21.608281
3.681312,6,21.614126
11.439641,12,21.624989
48.570062,37,21.656075
40.120662,20,21.674028
83.856061,43,21.712005
14.11893,10,21.721628
1.208161,6,21.727058
51.029229,33,21.755585
35.37361,22,21.774636
31.759303,26,21.796906
55.684983,31,21.823957
37.316489,25,21.846145
38.437137,36,21.87667
29.40371,19,21.894194
84.711597,39,21.928168
39.830239,26,21.950737
47.440221,26,21.974206
64.887374,37,22.00527
29.986431,17,22.020314
37.04993,25,22.042225
57.625637,33,22.070827
84.18493,40,22.105508
10.859568,14,22.118838
9.115168,13,22.129986
56.174556,60,22.501687
55.287125,33,22.529639
24.715782,25,22.551591
65.390646,34,22.579041
66.543274,48,22.618526
21.306437,27,22.641399
41.278879,33,22.669538
82.763534,36,22.703121
68.594684,44,22.744117
63.786435,30,22.77223
39.005217,24,22.794403
49.426479,32,22.820737
65.092129,39,22.854838
77.008496,42,22.888226
33.929426,21,22.906406
29.524201,18,22.921288
48.703496,32,22.946843
50.366602,29,22.970455
69.629758,39,23.001991
36.847133,21,23.019731
84.574704,46,23.057765
11.163623,21,23.075106
53.584223,34,23.103251
31.102556,29,23.130116
44.433661,26,23.151706
29.43379,17,23.1663
87.737215,47,23.207167
73.495638,41,23.240694
78.606184,44,23.276855
64.638823,33,23.307574
-2.842865,3,23.310442
87.288065,41,23.34474
70.327356,40,23.376958
47.949304,30,23.402269
42.656657,28,23.425416
58.998606,35,23.454932
8.427288,9,23.463823
54.017146,25,23.485459
46.607121,38,23.516695
13.082424,14,23.528712
50.343679,28,23.551135
85.653479,45,23.589253
41.586221,24,23.608636
49.065307,30,23.633551
58.389471,31,23.661523
34.415262,20,23.678289
65.191254,36,23.708071
26.584904,25,23.728649
43.103348,26,23.751117
27.364458,15,23.765869
40.09458,23,23.785192
3.706203,13,23.796006
60.101938,31,23.822001
48.046474,28,23.845326
52.011395,32,23.871531
43.633256,43,23.90532
53.605256,32,23.931221
64.333548,30,23.955961
40.479792,32,23.981322
49.12769,24,24.002481
69.943395,46,24.042165
15.017529,17,24.057666
57.860441,27,24.080346
32.088695,22,24.100119
38.051628,19,24.118774
50.195795,34,24.1467
89.766483,49,24.464819
44.477697,29,24.49162
87.810372,47,24.553939
47.470613,31,24.597086
39.128987,23,24.627539
61.411,33,24.654137
37.316624,21,24.673846
31.316626,33,24.701051
80.421077,40,24.733255
93.869498,59,24.781964
35.839613,28,24.804355
63.876528,42,24.837134
50.524791,27,24.859094
76.310255,35,24.887259
0.428895,6,24.893047
68.211759,36,24.922109
57.356602,33,24.948957
36.413794,23,24.97082
53.140539,31,24.998659
40.280062,19,25.016116
62.71041,38,25.05113
42.157205,27,25.074727
53.803325,23,25.095721
43.492008,28,25.120952
45.660088,24,25.143527
97.300701,51,25.18956
110.842851,56,25.236489
70.942281,36,25.266027
60.757473,41,25.298136
46.788646,27,25.319728
57.626654,33,25.346115
109.417918,75,25.406817
38.500368,22,25.426626
56.325813,26,25.448955
103.918263,61,25.503535
29.814264,18,25.519419
100.246388,50,25.560517
72.365651,35,25.591862
66.665805,37,25.623171
65.041694,33,25.651479
65.262792,33,25.678245
53.132737,31,25.704021
45.520007,30,25.728604
42.228038,20,25.745857
36.152324,31,25.770964
78.335173,53,25.815148
84.509275,49,25.855598
38.724147,20,25.875966
41.629366,26,25.900281
84.028251,52,25.94335
92.64098,45,25.981911
58.511466,36,26.011458
36.708291,32,26.038224
30.464654,33,26.065578
82.025455,51,26.107976
89.554139,47,26.14607
71.728735,33,26.46251
72.83438,53,26.506749
57.355365,33,26.536141
85.068232,46,26.573759
38.386496,26,26.59513
85.258305,46,26.631853
58.534209,28,26.655206
37.947917,20,26.681811
43.4473,26,26.717628
61.249957,45,26.757487
34.377638,18,26.772438
25.680844,18,26.787915
34.746626,21,26.807988
49.367537,23,26.827574
85.994556,49,26.866929
68.710939,33,26.896956
45.394542,21,26.914563
85.917495,44,26.949976
69.71432,33,26.980221
91.463623,47,27.025865
12.788875,9,27.033818
85.857656,43,27.06847
80.688612,45,27.104533
99.661153,50,27.145558
107.117791,56,27.192264
51.447457,29,27.215807
50.776656,27,27.238078
85.115054,49,27.280062
85.73654,44,27.315734
71.199418,39,27.349013
12.396866,11,27.358354
31.18069,19,27.374023
33.226025,23,27.395667
109.510243,54,27.441098
68.572317,41,27.474445
31.32037,17,27.488715
99.879666,50,27.529058
35.842073,21,27.546896
49.140401,29,27.57147
58.073812,36,27.603238
90.97416,40,27.639126
91.759691,63,27.689609
49.609161,24,27.710447
43.518162,26,27.733366
42.864772,31,27.758515
40.3178,26,27.780801
31.010992,18,27.797208
37.185639,21,27.81489
73.410553,60,27.86299
57.294719,36,27.892464
55.776528,34,27.919599
80.841186,50,27.95899
68.542994,42,27.992316
56.559206,28,28.014926
84.998987,43,28.049134
61.887259,37,28.079241
66.136676,36,28.110276
64.340558,38,28.140344
96.13796,57,28.477473
56.196743,36,28.507849
46.77334,25,28.529346
23.462498,22,28.550391
67.575563,33,28.578856
98.285905,52,28.622816
48.833704,29,28.648902
29.773037,18,28.664453
69.481068,42,28.698438
43.701985,28,28.722618
91.377254,58,28.770769
65.387002,38,28.802492
88.939987,48,28.842471
59.789003,32,28.87057
79.714086,41,28.903085
91.023646,53,28.946518
69.800819,33,28.97441
57.515817,41,29.007495
113.008503,56,29.053823
82.785437,45,29.093474
79.636196,37,29.125329
64.531656,32,29.151568
57.54608,40,29.186809
72.938794,43,29.221266
-1.878825,4,29.224677
55.312093,26,29.246716
53.945387,32,29.275306
87.196323,56,29.319854
38.20577,32,29.345941
62.24283,52,29.386581
80.736203,39,29.420107
56.076859,33,29.44676
57.447748,36,29.475394
60.495728,33,29.502465
90.37107,44,29.539444
59.094874,38,29.571226
55.90815,33,29.597895
67.011806,35,29.630477
36.54919,20,29.647549
40.667602,21,29.664971
77.423596,35,29.69329
51.02047,28,29.716907
47.937667,34,29.745005
61.486832,33,29.772122
56.943793,27,29.794759
57.578301,30,29.819122
41.310079,17,29.833887
57.586571,34,29.862719
124.030915,74,29.922831
43.663235,25,29.943222
116.566803,80,30.013091
51.269123,26,30.036928
93.285321,46,30.079667
98.765406,49,30.124121
76.678914,47,30.473002
58.480785,35,30.502659
60.04523,28,30.528142
48.433742,34,30.559722
59.268932,34,30.587439
65.696779,32,30.61448
62.99455,27,30.638143
32.048706,19,30.654591
65.037624,37,30.684185
31.593054,25,30.704935
36.598147,24,30.724237
72.540045,49,30.762363
32.593702,17,30.776886
107.504536,59,30.825567
56.654872,33,30.852768
53.36492,34,30.87975
71.052596,38,30.910043
92.230221,52,30.96755
32.031493,17,30.99227
83.397818,41,31.036515
1.861556,4,31.040354
108.169322,59,31.088
76.045694,37,31.119404
71.094639,36,31.148649
72.082502,42,31.187143
67.686112,35,31.217147
64.163367,33,31.244588
62.753544,30,31.269884
90.598139,48,31.309387
94.17558,46,31.346788
84.117027,44,31.383284
69.008586,37,31.434462
188.778609,118,31.558992
36.4017,22,31.578341
85.359582,53,31.620644
71.398551,37,31.65028
39.919182,24,31.670081
69.321516,36,31.698999
58.522928,36,31.727707
33.800836,23,31.746349
120.210213,68,31.804553
42.929124,23,31.824638
64.427688,34,31.854428
47.845779,28,31.87828
54.689555,30,31.902687
63.671972,39,31.934812
63.776805,33,31.962348
89.763024,44,31.998285
87.058546,42,32.032572
84.707234,49,32.07421
61.433339,31,32.099561
92.893194,53,32.142387
55.437137,31,32.168359
37.523822,20,32.185959
